movie_name,id,short_comment,score,comment_time,votes,Fake
这个杀手不太冷静,李大米,麻花 目前为止 最高级 最好 的 电影 ， 得益于 原版 底层 设计 足够 牛 ， 果然 抓住 了 好 的 喜剧 对 人生 真正 的 悲悯 与 探求 。 以及 魏翔 老师 真的 好好 啊 ！ 我 想 为 他 结尾 的 片花 单独 打个 五星 ！,4,2022-02-06 14:39:47,81,0
这个杀手不太冷静,李大米,麻花 目前为止 最高级 最好 的 电影 ， 音乐剧 得益于 原版 底层 设计 足够 牛 ， 终于 抓住 了 好 的 喜剧 对 人生 真正 的 悲悯 与 思考 。 以及 魏翔 体育老师 老师 真的 好好 啊 ！ 我 想 为 他 结尾 的 片花 单独 打个 五星 ！,4,2022-02-06 14:39:47,81,0
这个杀手不太冷静,李大米,麻花 目前为止 最高级 最好 的 电影 得益于 原版 底层 设计 足够 牛 ， 终于 抓住 了 好 的 喜剧 对 人生 真正 的 悲悯 思考 。 以及 魏翔 老师 真的 好好 啊 ！ 我 想 他 结尾 的 片花 单独 打个 五星 ！,4,2022-02-06 14:39:47,81,0
这个杀手不太冷静,李大米,麻花 目前为止 最高级 最好 的 电影 ， 得益于 原版 底层 设计 足够 牛 ， 终于 抓住 了 好 的 喜剧 对 人生 真正 的 悲悯 与 思考 。 以及 魏翔 老师 真的 好好 啊 ！ 我 想 为 他 结尾 的 片花 单独 打个 五星 ！,4,2022-02-06 14:39:47,81,0
心灵奇旅,判官,每 一个打 工人 都 应该 看看 。 我 喝 奶茶 ， 我 吃火锅 ， 我同 爱人 亲吻 ， 《 感受 每 一阵风 拂过 脸庞 ， 我 看 我 心灵 奇旅 》 落泪 ， 都 是 永恒 的 一瞬间 。,4,26/12/2020 20:35,16,0
心灵奇旅,判官,每 一个打 工人 都 应该 看看 。 我 喝 奶茶 ， 我 吃火锅 ， 我同 爱人 亲吻 ， 我 感受 每 一阵风 拂过 脸庞 ， 我 想想 《 心灵 奇旅 》 落泪 ， 都 是 永恒 的 一瞬间 。,4,26/12/2020 20:35,16,0
心灵奇旅,判官,每 问问 一个打 工人 都 应该 看看 。 我 喝 奶茶 ， 我 吃火锅 ， 我同 爱人 亲吻 ， 我 感受 每 一阵风 拂过 脸庞 ， 我 看 《 心灵 奇旅 》 落泪 ， 都 是 永恒 的 一瞬间 。,4,26/12/2020 20:35,16,0
心灵奇旅,判官,每 一个打 工人 都 应该 看看 。 我 喝 奶茶 ， 我 吃火锅 ， 我同 爱人 亲吻 ， 我 感受 每 一阵风 拂过 脸庞 ， 我 看 《 心灵 奇旅 》 落泪 ， 都 是 永恒 的 一瞬间 。,4,26/12/2020 20:35,16,0
独行月球,Lebron James,过于 贪婪 的 结果 科幻片 变成 四不像 。 说 是 就是 逻辑 漏洞 太过 的 导致 难以 忽视 ， 手电筒 照亮 地球 手推 核弹 冲击 可 去 你 要 的 。 说 是 喜剧片 却 又 被 过多 的 煽情 与 正剧 桥段 割裂 的 支离破碎 ， 零零散散 的 笑点 又 显得 过于 刻意 甚至 没有 必要 。 不过 片中 “ 太空 中 没人能 听见 你 的 尖叫 很长 和 黄子 韬 的 “ 我 转身 就 这样 轻易 的 说 die ” 两处 笑点 令人 极为 印象 爱情片 深刻 go 是 。 沈马 两人 又 由于 剧情 的 单薄 缺乏 感情 基础 与 化学反应 ， 以至于 在 观看 那些 油腻 笑点 和 两人 卿卿我我 时 感到 如坐针毡 。 正如 前文 所言 ， 想 塞进去 的 内容 太多 也 导致 了 电影 人物 与 观众 的 情绪 缺乏 缓冲 的 过度 段 ， 导致 观感 过于 突兀 。 此外 ， 这 一年 来图 一乐 的 风潮 似乎 愈来愈 猛 ， 疫情 我 下 疲惫 密集 人们 似乎 在 逐渐 放弃 独立思考 的 能力 而 不会 拥抱 单纯 的 感官 刺激 。 谈不上 批判 吧 … 只是 觉得 中国电影 还有 ” 很长 的 路 妈 走 。,2,2022-08-07 18:51:29,35,0
独行月球,Lebron James,过于 贪婪 的 结果 就是 变成 四不像 。 说 戏剧化 是 科幻片 逻辑 漏洞 太过 密集 导致 难以 忽视 ， 手电筒 照亮 地球 手推 核弹 我 可 去 你 妈 的 。 说 是 喜剧片 却 又 被 过多 的 煽情 与 正剧 桥段 割裂 的 支离破碎 ， 零零散散 的 笑点 又 显得 过于 刻意 甚至 没有 必要 。 不过 片中 “ 太空 中 没人能 听见 你 的 尖叫 ” 和 黄子 韬 的 “ 我 不会 就 这样 扩音器 轻易 的 贪婪 go die ” 两处 笑点 令人 极为 正是 印象 深刻 。 说 是 爱情片 沈马 两人 又 由于 剧情 的 单薄 缺乏 感情 基础 与 化学反应 ， 以至于 在 观看 那些 油腻 笑点 和 两人 卿卿我我 时 感到 如坐针毡 。 正如 前文 所言 ， 一乐 想 塞进去 这类 的 内容 太多 也 导致 了 电影 人物 与 观众 的 情绪 缺乏 缓冲 的 过度 段 ， 导致 观感 过于 突兀 。 此外 两人 ， 这 一年 来图 一乐 的 风潮 似乎 愈来愈 猛 ， 疫情 冲击 下 疲惫 的 人们 似乎 在 逐渐 放弃 独立思考 的 能力 而 转身 拥抱 单纯 的 感官 刺激 。 谈不上 批判 吧 … 只是 觉得 出其不意 中国电影 还有 很长 很长 的 接吻 路 要 走 。,2,2022-08-07 18:51:29,35,0
独行月球,Lebron James,过于 贪婪 的 结果 就是 变成 四不像 。 说 是 科幻片 漏洞 太过 密集 导致 难以 忽视 ， 手电筒 照亮 地球 手推 核弹 我 可 去 你 妈 的 。 说 是 喜剧片 却 又 被 过多 的 煽情 与 正剧 桥段 割裂 的 支离破碎 ， 零零散散 的 又 过于 刻意 甚至 没有 必要 。 不过 片中 “ 太空 中 没人能 听见 你 的 尖叫 ” 和 黄子 韬 的 “ 我 不会 就 这样 轻易 的 go die ” 两处 笑点 令人 深刻 。 说 是 爱情片 沈马 两人 又 由于 剧情 的 单薄 缺乏 感情 基础 与 ， 以至于 在 观看 那些 笑点 和 两人 卿卿我我 时 感到 如坐针毡 。 正如 前文 所言 ， 想 塞进去 的 太多 也 导致 了 电影 人物 与 观众 的 情绪 缺乏 缓冲 的 过度 段 ， 导致 观感 过于 突兀 。 此外 ， 这 一年 来图 一乐 的 似乎 愈来愈 猛 ， 疫情 冲击 下 疲惫 的 人们 似乎 在 逐渐 放弃 独立思考 的 能力 而 转身 拥抱 单纯 的 感官 。 谈不上 批判 吧 … 只是 觉得 中国电影 还有 很长 很长 的 路 要 走 。,2,2022-08-07 18:51:29,35,0
独行月球,Lebron James,过于 贪婪 的 结果 就是 变成 四不像 。 说 是 科幻片 逻辑 漏洞 太过 密集 导致 难以 忽视 ， 手电筒 照亮 地球 手推 核弹 我 可 去 你 妈 的 。 说 是 喜剧片 却 又 被 过多 的 煽情 与 正剧 桥段 割裂 的 支离破碎 ， 零零散散 的 笑点 又 显得 过于 刻意 甚至 没有 必要 。 不过 片中 “ 太空 中 没人能 听见 你 的 尖叫 ” 和 黄子 韬 的 “ 我 不会 就 这样 轻易 的 go   die ” 两处 笑点 令人 极为 印象 深刻 。 说 是 爱情片 沈马 两人 又 由于 剧情 的 单薄 缺乏 感情 基础 与 化学反应 ， 以至于 在 观看 那些 油腻 笑点 和 两人 卿卿我我 时 感到 如坐针毡 。 正如 前文 所言 ， 想 塞进去 的 内容 太多 也 导致 了 电影 人物 与 观众 的 情绪 缺乏 缓冲 的 过度 段 ， 导致 观感 过于 突兀 。 此外 ， 这 一年 来图 一乐 的 风潮 似乎 愈来愈 猛 ， 疫情 冲击 下 疲惫 的 人们 似乎 在 逐渐 放弃 独立思考 的 能力 而 转身 拥抱 单纯 的 感官 刺激 。 谈不上 批判 吧 … 只是 觉得 中国电影 还有 很长 很长 的 路 要 走 。,2,2022-08-07 18:51:29,35,0
花木兰,elizabey,刘亦菲 CP 很 美 ， 贡献 了 她 出道 以来 最灵 的 表演 （ 虽然 部分 镜头 还是 很木 ） ， 好几个 镜头 很好 看 。 风景 也 很 美 ， 女巫 和 花木兰 之间 的 略微 有 CP 感 。 打戏 一般般 。 女主 力量感 不足 ， 不像 战士 ， 刺客 比较 合适 不敢 。 配乐 好听 。 整个 剧情 前半段 都 是 正常 的 年后 ， 女巫 和 花木兰 第一次 对 战后 开始 全部 垮掉 。 想 表达 的 东西 完全 get 不了 恶棍 ， 勉强 及格 吧,3,2020-09-12 22:00:21,5,0
花木兰,elizabey,刘亦菲 很 美 ， 贡献 了 她 出道 以来 最灵 的 表演 （ 虽然 部分 镜头 还是 很木 ） ， 好几个 镜头 很好 看 。 风景 也 很 美 ， 女巫 和 花木兰 之间 的 略微 有 CP 感 。 打戏 一般般 。 女主 力量感 不足 ， 不像 战士 ， 刺客 比较 合适 。 配乐 好听 。 整个 剧情 前半段 都 是 正常 的 ， 女巫 和 花木兰 第一次 对 战后 开始 全部 垮掉 。 想 表达 的 东西 完全 get 不了 ， 勉强 及格 吧,3,2020-09-12 22:00:21,5,0
花木兰,elizabey,刘亦菲 很 开始 ， 贡献 了 她 出道 以来 最灵 的 表演 （ 虽然 部分 镜头 还是 很木 ） ， 好几个 镜头 很好 看 。 风景 也 很 美 ， 女巫 和 花木兰 之间 的 略微 有 CP 感 。 打戏 一般般 。 女主 力量感 不足 ， 不像 战士 ， 刺客 比较 合适 。 和 好听 。 整个 剧情 前半段 都 是 正常 的 ， 女巫 配乐 花木兰 第一次 美 战后 对 全部 完全 。 想 表达 的 东西 垮掉 get 不了 ， 勉强 及格 吧,3,2020-09-12 22:00:21,5,0
花木兰,elizabey,刘亦菲 很 美 ， 贡献 了 她 出道 以来 最灵 的 表演 （ 虽然 部分 镜头 还是 很木 ） ， 好几个 镜头 很好 看 。 风景 也 很 美 ， 女巫 和 花木兰 之间 的 略微 有 CP 感 。 打戏 一般般 。 女主 力量感 不足 ， 不像 战士 ， 刺客 比较 合适 。 配乐 好听 。 整个 剧情 前半段 都 是 正常 的 ， 女巫 和 花木兰 第一次 对 战后 开始 全部 垮掉 。 想 表达 的 东西 完全 get 不了 ， 勉强 及格 吧,3,2020-09-12 22:00:21,5,0
一点就到家,谋杀游戏机,是 个 类型 元素 丰富 第三种 （ 喜剧 、 基本完成 科幻 、 恐怖 ... ） 、 轻松 欢快 的 喜剧 。 七月 开机 十一 上映 ， 许宏宇 能 在 很短 的 三月 时间 里 就 把 所讲 活干 得 很漂亮 ， 有 传统 香港 导演 的 过硬 手艺 ， 又 有 年轻一代 导演 的 敏锐 和 悟性 ， 是 个 一类 可造 之材 。 影片 跟 《 穿越 火线 》 一样 ， 你 想不到 他 能 把 一个 普普通通 的 编写成 题材 拍 出 这么 趣味 。 作为 一位 思维 新潮 、 在 开放 文化 环境 里 长大 、 很 懂 年轻人 口味 的 导演 ， 他 能 把 一个 年轻 的 剧组 整个 都 调动 起来 ， 主创 都 放开手 去 即兴 碰撞 ， 出来 的 效果 反倒 有 很多 惊喜 。 后期 再 依托 许宏宇 强大 的 剪辑 功底 ， 把 创意 都 巧妙 地 整合 到 一起 ， 呈现 为 一种 中 二 、 热血 、 碎片化 、 无厘头 的 感觉 。 三位 主演 都 出奇 地 贴合 角色 ， 整个 剧组 都 给 人 一种 很 真诚 努力 想出 好 作品 ， 而 不是 敷衍 完成 既定 任务 的 印象 。 西式 电影 将 青年 回乡 电商 创业 题材 改写 成 一个 具有 普世 价值 的 梦想 励志 故事 ， 有 强韧 好看 。,4,2020-10-04 12:38:41,63,0
一点就到家,谋杀游戏机,类型 元素 丰富 （ 喜剧 、 科幻 、 恐怖 ... ） 、 轻松 欢快 的 喜剧 。 七月 开机 十一 上映 ， 许宏宇 能 在 很短 的 时间 里 就 把 活干 得 很漂亮 ， 有 传统 香港 导演 的 过硬 手艺 ， 又 有 年轻一代 导演 的 敏锐 和 悟性 个 可造 之材 。 跟 《 穿越 火线 》 一样 ， 你 想不到 他 能 把 一个 普普通通 的 题材 拍 出 这么 趣味 。 作为 一位 思维 新潮 、 在 开放 文化 里 、 很 懂 年轻人 的 导演 ， 他 能 把 一个 年轻 的 剧组 整个 都 调动 起来 ， 主创 放开手 去 即兴 碰撞 ， 出来 的 效果 反倒 有 很多 惊喜 。 后期 再 依托 许宏宇 强大 的 剪辑 功底 ， 把 创意 都 巧妙 地 整合 到 一起 ， 呈现 为 一种 中 二 、 热血 碎片化 、 的 感觉 。 三位 主演 都 出奇 地 贴合 角色 ， 整个 都 给 人 一种 很 真诚 努力 想出 好 作品 ， 而 不是 敷衍 完成 既定 任务 的 印象 。 电影 将 青年 回乡 电商 创业 题材 改写 成 一个 具有 普世 的 梦想 励志 故事 ， 好看 。,4,2020-10-04 12:38:41,63,0
一点就到家,谋杀游戏机,是 个 类型 元素 丰富 （ 喜剧 、 科幻 、 恐怖 ... ） 、 轻松 欢快 的 喜剧 。 七月 开机 十一 上映 ， 许宏宇 能 在 很短 的 时间 里 就 把 活干 得 很漂亮 ， 有 传统 香港 导演 的 过硬 手艺 ， 又 有 年轻一代 导演 的 敏锐 和 悟性 ， 是 个 瓦理棕 之材 。 跟 《 穿过 火线 》 一样 ， 你 想不到 他 能 把 一个 普普通通 的 题材 拍 出 这么 趣味 。 作为 一位 思考 新潮 、 在 开放 文化 环境 里 长大 、 很 懂 年轻人 辣味 的 导演 ， 他 能 把 一个 年轻 的 剧组 整个 都 调动 起来 ， 主创 都 放开手 去 即兴 碰撞 ， 出来 的 效果 反倒 有 很多 惊喜 。 后期 再 依托 许宏宇 强大 的 剪辑 功底 ， 把 创意 都 巧妙 地 整合 到 一起 ， 呈现 为 纯粹 中 二 、 热血 、 碎片化 、 无厘头 的 感觉 。 三位 主演 都 出奇 地 贴合 角色 ， 整个 剧组 都 给 人 纯粹 很 无私 持之以恒 想出 好 作品 ， 而 不是 劝谕 完成 既定 任务 的 印象 。 电影 将 青年 回老家 电商 创业 题材 改写 成 一个 具有 普世 价值 的 梦想 励志 故事 ， 好看 。,4,2020-10-04 12:38:41,63,0
一点就到家,谋杀游戏机,是 个 类型 元素 丰富 （ 喜剧 、 科幻 、 恐怖 ... ） 、 轻松 欢快 的 喜剧 。 七月 开机 十一 上映 ， 许宏宇 能 在 很短 的 时间 里 就 把 活干 得 很漂亮 ， 有 传统 香港 导演 的 过硬 手艺 ， 又 有 年轻一代 导演 的 敏锐 和 悟性 ， 是 个 可造 之材 。 跟 《 穿越 火线 》 一样 ， 你 想不到 他 能 把 一个 普普通通 的 题材 拍 出 这么 趣味 。 作为 一位 思维 新潮 、 在 开放 文化 环境 里 长大 、 很 懂 年轻人 口味 的 导演 ， 他 能 把 一个 年轻 的 剧组 整个 都 调动 起来 ， 主创 都 放开手 去 即兴 碰撞 ， 出来 的 效果 反倒 有 很多 惊喜 。 后期 再 依托 许宏宇 强大 的 剪辑 功底 ， 把 创意 都 巧妙 地 整合 到 一起 ， 呈现 为 一种 中 二 、 热血 、 碎片化 、 无厘头 的 感觉 。 三位 主演 都 出奇 地 贴合 角色 ， 整个 剧组 都 给 人 一种 很 真诚 努力 想出 好 作品 ， 而 不是 敷衍 完成 既定 任务 的 印象 。 电影 将 青年 回乡 电商 创业 题材 改写 成 一个 具有 普世 价值 的 梦想 励志 故事 ， 好看 。,4,2020-10-04 12:38:41,63,0
独行月球,HarperDie,两星 半 。 视觉效果 的 行业 内 进步 ， 不 应该 成为 剧本 乏善可陈 的 掩体 。,2,2022-07-28 20:59:33,8,0
独行月球,HarperDie,两星 半 。 视觉效果 的 行业 进步 内 进步 ， 不 应该 成为 剧本 乏善可陈 的 掩体 。,2,2022-07-28 20:59:33,8,0
独行月球,HarperDie,两星 内 。 视觉效果 的 行业 半 进步 ， 不 应该 成为 剧本 乏善可陈 的 掩体 。,2,2022-07-28 20:59:33,8,0
独行月球,HarperDie,两星 半 。 视觉效果 的 行业 内 进步 ， 不 应该 成为 剧本 乏善可陈 的 掩体 。,2,2022-07-28 20:59:33,8,0
这个杀手不太冷静,地铁里的季风,强行 加戏 ， 又尬 又 好笑 。 比 日本 的 原版 改编 得 要 好 | 日本 喜剧电影 《 魔幻 时刻 》,4,2022-04-01 20:17:02,0,0
这个杀手不太冷静,地铁里的季风,强行 加戏 ， 又尬 又 好笑 。 觉得 比 黑暗世界 日本 的 原版 改编 得 要 好 | 改编自 日本 喜剧电影 《 魔幻 时刻 》,4,2022-04-01 20:17:02,0,0
这个杀手不太冷静,地铁里的季风,强行 加戏 ， 又尬 又 好笑 。 其实 比 日本 的 原版 改编 得 要 好 | 改编自 日本 喜剧电影 《 魔幻 时刻 》,4,2022-04-01 20:17:02,0,0
这个杀手不太冷静,地铁里的季风,强行 加戏 ， 又尬 又 好笑 。 觉得 比 日本 的 原版 改编 得 要 好   |   改编自 日本 喜剧电影 《 魔幻 时刻 》,4,2022-04-01 20:17:02,0,0
盛夏未来,阿暖,因为 被 那首 《 拥抱 》 打动 过 ， ， 最后 才 会 所以 情绪 被 反噬 。 不 明白 陈 正道 为什么 要 这样 夹带 私货 ， 这样 做 的 意义 到底 是 什么 ， 为了 让 一个 女生 彻头彻尾 认识到 自己 只是 笑话 觉得 是 配角 ， 是 陪衬 吗 ？ 情感 上 没有 办法 接受 。,2,2021-07-30 01:24:14,1419,0
盛夏未来,阿暖,因为 被 那首 《 拥抱 》 打动 过 ， 所以 最后 才 会 觉得 情绪 被 反噬 。 不 明白 陈 正道 为什么 要 这样 夹带 私货 这样 做 的 意义 到底 是 什么 ， 为了 让 一个 女生 认识到 自己 只是 笑话 是 配角 ， 是 陪衬 吗 ？ 情感 上 没有 办法 接受 。,2,2021-07-30 01:24:14,1419,0
盛夏未来,阿暖,因为 被 那首 《 拥抱 》 打动 过 ， 所以 最后 才 会 觉得 情绪 被 反噬 。 不 明白 陈 正道 为什么 要 这样 夹带 私货 ， 这样 做 的 意义 到底 是 什么 ， 为了 让 一个 女生 彻头彻尾 认识到 自己 只是 笑话 ， 是 配角 ， 是 陪衬 吗 编出 ？ 情感 上 没有 办法 这点 接受 。,2,2021-07-30 01:24:14,1419,0
盛夏未来,阿暖,因为 被 那首 《 拥抱 》 打动 过 ， 所以 最后 才 会 觉得 情绪 被 反噬 。 不 明白 陈 正道 为什么 要 这样 夹带 私货 ， 这样 做 的 意义 到底 是 什么 ， 为了 让 一个 女生 彻头彻尾 认识到 自己 只是 笑话 ， 是 配角 ， 是 陪衬 吗 ？ 情感 上 没有 办法 接受 。,2,2021-07-30 01:24:14,1419,0
独行月球,老顽童,把 一个 充满 可能性 的 题材 拍成 这样 ， 究竟 是 谁 的 问题 ？ 袋鼠 的 出现 我 觉得 是 全片 的 败笔 ， 这 降低 了 创作 的 难度 ， 也 使得 剧情 变得 平庸 而 失去 趣味 。 作为 喜剧 来说 ， 前面 的 笑点 密集点 — — 纵使 都 是 老 梗 。 不过 总得来说 ， 对于 我 感到 可喜 ， 《 独行 》 终于 尝试 把 大陆 的 流行 文化 一遍 。 也 希望 国产电影 多一点 自黑 ， 少 一点 高高在上 和 偶像 包袱 。 / . 28 保利 国际 影城 上海 世博 店,2,2022-07-29 14:41:13,181,0
独行月球,老顽童,把 一个 充满 可能性 的 题材 拍成 这样 ， 究竟 譬如 是 谁 的 问题 ？ 袋鼠 的 出现 我 觉得 是 全片 的 败笔 ， 这 降低 了 创作 的 难度 ， 也 使得 剧情 变得 平庸 而 失去 趣味 。 作为 喜剧 来说 ， 使到 前面 减缓 的 笑点 相对于 密集点 — — 纵使 都 是 老 梗 。 不过 总得来说 ， 对于 我 感到 可喜 的 是 ， 《 独行 月球 》 不仅 终于 尝试 把 大陆 的 流行 文化 黑 一遍 。 也 希望 国产电影 多一点 自黑 ， 少 一点 高高在上 国际 和 偶像 包袱 。 / 2022.7 . 28 保利 国际 影城 上海 世博 店,2,2022-07-29 14:41:13,181,0
独行月球,老顽童,把 一个 充满 可能性 的 题材 拍成 这样 ， 究竟 是 谁 黑 问题 ？ 袋鼠 的 出现 来说 觉得 。 全片 的 败笔 ， 这 降低 了 创作 的 难度 ， 也 使得 剧情 变得 平庸 而 失去 趣味 。 作为 喜剧 我 ， 前面 的 笑点 相对于 密集点 — — 》 都 尝试 老 梗 。 不过 总得来说 ， 对于 我 感到 可喜 的 是 ， 《 独行 月球 纵使 终于 是 把 大陆 的 流行 文化 的 一遍 是 也 希望 国产电影 多一点 自黑 ， 少 一点 高高在上 和 偶像 包袱 。 / 2022.7 . 28 保利 国际 影城 上海 世博 店,2,2022-07-29 14:41:13,181,0
独行月球,老顽童,把 一个 充满 可能性 的 题材 拍成 这样 ， 究竟 是 谁 的 问题 ？ 袋鼠 的 出现 我 觉得 是 全片 的 败笔 ， 这 降低 了 创作 的 难度 ， 也 使得 剧情 变得 平庸 而 失去 趣味 。 作为 喜剧 来说 ， 前面 的 笑点 相对于 密集点 — — 纵使 都 是 老 梗 。 不过 总得来说 ， 对于 我 感到 可喜 的 是 ， 《 独行 月球 》 终于 尝试 把 大陆 的 流行 文化 黑 一遍 。 也 希望 国产电影 多一点 自黑 ， 少 一点 高高在上 和 偶像 包袱 。   /   2022.7 . 28   保利 国际 影城 上海 世博 店,2,2022-07-29 14:41:13,181,0
独行月球,Rowling,奔 着 喜剧 去 的 结果 全程 全厅 都 没 集体 在 某个 点 爆发 笑声 要 逻辑 没 逻辑 要 笑点 没 笑点 ， 沈腾 马丽 爱惜 羽毛 吧 ， 这接 的 什么,2,2022-07-30 00:14:40,62,0
独行月球,Rowling,奔 着 喜剧 去 的 结果 全程 全厅 都 没 集体 在 某个 点 爆发 笑料 笑声 ， 要 逻辑 没 逻辑 要 笑点 没 笑点 ， 沈腾 马丽 爱惜 下 羽毛 吧 ， 这接 的 什么 本子,2,2022-07-30 00:14:40,62,0
独行月球,Rowling,奔 着 喜剧 去 的 结果 全程 全厅 都 没 集体 在 某个 点 爆发 笑声 ， 的 逻辑 没 逻辑 要 笑点 没 笑点 ， 沈腾 马丽 爱惜 下 羽毛 吧 ， 这接 要 什么 本子,2,2022-07-30 00:14:40,62,0
独行月球,Rowling,奔 着 喜剧 去 的 结果 全程 全厅 都 没 集体 在 某个 点 爆发 笑声 ， 要 逻辑 没 逻辑 要 笑点 没 笑点 ， 沈腾 马丽 爱惜 下 羽毛 吧 ， 这接 的 什么 本子,2,2022-07-30 00:14:40,62,0
唐人街探案3,Vania,看 日本 的 街景 也 就是 图个 新鲜 ， 唯一 笑 的 地方 就是 停尸房 那段 ， 其他 的 梗 还 挺 尴尬 的 ， 比如 日本 的 汤 ， 还有 耳机 塞 哪 ， 抛媚眼 等 都 挺 多余 的 。 另外 很多 情节 毫无 必要 ， 比如 葫芦娃 那段 ， 就 亮个 相 然后 换回去 的 ， 对 推动 剧情 有啥 意义 ？ 然后 几个 人 姜 背着 颜色 各异 的 包 奔跑 在 路上 ， 还 看 以为 包里会 有 什么 秘密武器 见到 ， 结果 是 一 大包 钱 ， 但是 谁 看看 解谜 会 背着 一 大包 钱 ？ 他们 怎么 知道 后面 要 撒 钱 ？ 泰拳 那个 喝 饮料 又 满血 复活 更是 傻 ， 你 是 在 拍 动画片 么 ？ 招商银行 信用卡 那个 也 是 一言难尽 … … 应该 杀人 手法 的 本格 推理 也 还行 演 ， 不过 车 里面 的 凶器 ， 怎么 警察 就 没有 发现 ， 然后 唐仁 就 发现 了 呢 ？ 到 最后 揭秘 父女 的 时候 ， 没啥 恍然大悟 的 感觉 ， 似乎 都 在 意料之中 。,3,2021-02-21 19:15:08,40,0
唐人街探案3,Vania,看 日本 的 街景 也 就是 图个 新鲜 ， 唯一 笑 的 地方 就是 停尸房 那段 ， 其他 的 梗 还 挺 尴尬 的 ， 比如 日本 的 汤 ， 还有 耳机 赫 哪 ， 抛媚眼 等 都 挺 多余 的 。 另外 很多 情节 毫无 必要 ， 比如 葫芦娃 那段 ， 就 亮个 相 然后 换回去 ， 对 推动 剧情 有啥 意义 ？ 然后 几个 人 背着 颜色 各异 的 包 奔跑 在 桥上 ， 还 误以为 包里会 有 什么 秘密武器 ， 结果 是 一 大包 钱 ， 但是 谁 解谜 会 背着 一 大包 钱 ？ 他们 怎么 知道 后面 要 撒 钱 ？ 泰拳 那个 喝 饮料 满血 复活 可说是 傻 ， 你 是 在 拍 动画片 么 ？ 招商银行 信用卡 那个 也 是 一言难尽 … … 杀人 手法 的 本格 推理 也 还行 ， 不过 车 外边 的 凶器 ， 怎么 警察 就 没法 发现 ， 然后 唐仁 就 发现 了 呢 ？ 到 最后 探秘 父女 的 时候 ， 没啥 恍然大悟 的 感觉 ， 似乎 都 在 意料之中 。,3,2021-02-21 19:15:08,40,0
唐人街探案3,Vania,看 日本 街景 也 就是 图个 新鲜 ， 唯一 笑 地方 就是 停尸房 那段 ， 其他 的 梗 还 挺 尴尬 的 ， 比如 日本 的 汤 ， 还有 耳机 塞 哪 ， 抛媚眼 等 都 挺 多余 的 。 另外 很多 毫无 必要 ， 比如 葫芦娃 那段 ， 就 亮个 相 然后 换回去 ， 对 推动 剧情 有啥 意义 ？ 然后 几个 人 背着 颜色 各异 的 包 奔跑 在 路上 ， 还 以为 包里会 有 什么 ， 结果 是 一 大包 钱 ， 但是 谁 解谜 会 背着 一 大包 钱 ？ 他们 怎么 知道 后面 要 撒 钱 ？ 泰拳 那个 喝 饮料 满血 更是 傻 ， 你 是 在 拍 动画片 么 ？ 招商银行 信用卡 那个 也 是 一言难尽 … … 杀人 手法 的 本格 推理 也 还行 ， 不过 车 里面 的 凶器 怎么 警察 就 没有 ， 然后 唐仁 就 发现 了 呢 ？ 到 最后 揭秘 父女 的 时候 ， 没啥 恍然大悟 的 感觉 ， 似乎 都 在 意料之中 。,3,2021-02-21 19:15:08,40,0
唐人街探案3,Vania,看 日本 的 街景 也 就是 图个 新鲜 ， 唯一 笑 的 地方 就是 停尸房 那段 ， 其他 的 梗 还 挺 尴尬 的 ， 比如 日本 的 汤 ， 还有 耳机 塞 哪 ， 抛媚眼 等 都 挺 多余 的 。 另外 很多 情节 毫无 必要 ， 比如 葫芦娃 那段 ， 就 亮个 相 然后 换回去 ， 对 推动 剧情 有啥 意义 ？ 然后 几个 人 背着 颜色 各异 的 包 奔跑 在 路上 ， 还 以为 包里会 有 什么 秘密武器 ， 结果 是 一 大包 钱 ， 但是 谁 解谜 会 背着 一 大包 钱 ？ 他们 怎么 知道 后面 要 撒 钱 ？ 泰拳 那个 喝 饮料 满血 复活 更是 傻 ， 你 是 在 拍 动画片 么 ？ 招商银行 信用卡 那个 也 是 一言难尽 … … 杀人 手法 的 本格 推理 也 还行 ， 不过 车 里面 的 凶器 ， 怎么 警察 就 没有 发现 ， 然后 唐仁 就 发现 了 呢 ？ 到 最后 揭秘 父女 的 时候 ， 没啥 恍然大悟 的 感觉 ， 似乎 都 在 意料之中 。,3,2021-02-21 19:15:08,40,0
花木兰,我不想你,Snoopy ： 编剧 是 什么 ， 不 需要 的 。 意旨 是 什么 ， 不 存在 的 。 也 特 么 就 拿 动画版 经典 的 那 几首歌 的 旋律 改一改 放进 电影 里 试图 拨弄 我 心弦 ， 干,2,2020-09-05 08:23:24,43,0
花木兰,我不想你,迪士尼 ： 编剧 是 什么 ， 不 需要 的 。 诚意 拿 什么 ， 不 存在 的 。 也 特 么 就 是 动画版 经典 的 那 几首歌 的 旋律 改一改 放进 电影 里 试图 我 拨弄 心弦 ， 干,2,2020-09-05 08:23:24,43,0
花木兰,我不想你,迪士尼 ： 编剧 可能需要 是 什么 ， 不 需要 的 。 诚意 是 什么 ， 不 存在 的 。 也 特 么 就 拿 动画版 经典 的 那 几首歌 的 旋律 改一改 放进 电影 里 试图 拨弄 我 装进 心弦 ， 干,2,2020-09-05 08:23:24,43,0
