movie_name,id,short_comment,score,comment_time,votes,Fake
盛夏未来,饮歌,2021华语最佳青春片。希望所有年轻人都能在自己最好的年纪找到最好的自己。,4,2021-10-03 09:23:03,12,0
唐人街探案3,思郁,其他都太油腻了，就是觉得长泽雅美好美，在这部电影中显得格格不入,3,2021-02-16 14:57:17,9,0
心灵奇旅,鬼鬼,这是个组装的动画片。几个段落分得太明显了，像中小学语文老师教的那种分段。每一段演奏每一段的旋律，桥段是现成的，套路是现成的，手法也是现成的。每一个段落都从已有的模式中选一个出来，再拼巴拼巴，一个作品就完成了。,2,10/1/2021 15:18,3,0
送你一朵小红花,旋律Ars,身为医务工作者，我建议不要看这个电影。我是真的绷不住，希望病魔远离所有人。,5,2020-12-31 22:44:45,213,0
独行月球,麻糊,有自己特色的科幻片，喜剧很难得。希望能传播到别的国家。有几处表演还是感动了。,5,2022-08-28 08:40:52,40,0
唐人街探案3,CobraCB,在现阶段的国内贺岁片导演里，没有人比陈思诚更懂观众们需要什么了，风风火火热热闹闹必不可少，再加上长泽雅美，真心不知道会打低分的各位期待在电影里面能学到什么礼义廉耻，好好上学吧，电影院并不适合所有人。,4,2021-02-13 02:06:47,3,0
唐人街探案3,Lovegood,肆意植入 强行煽情 零散故事 ,1,2021-02-12 10:11:45,4089,0
一周的朋友,小清新是啥,一开始我的注意力全在相当日系风的滤镜调色服装造型分镜光影叙事氛围上（哈？他们真的在复读要参加中国高考吗？）……20分钟后我尴尬了起来，这是日本校园版的《初恋50次》的中国本地化吗（烂片预警）？1小时后迎来了传说中的反转，我彻底无语，你以为是烂俗老套的校园纯爱片，原来是意外伤亡+创后应激+校园霸凌+相互救赎的青春伤痛片啊（大家去水边玩真的要当心溺水啊）？剧情线还有好多没必要的交代（说的就是最后副CP的感情线，根本无人在意好吗），最后半小时我真的十分想上厕所（SOS）。经典的日影滤镜1星，青春的胶原蛋白1星，为了麦麦勉强再加个1星吧（妹妹，是你把我骗进影院的，挑挑剧本吧）。,3,2022-06-19 19:57:16,0,0
这个杀手不太冷静,甦醒 Nostalgia,很奇怪这样的电影创作思路，夹杂很多电影梗却拍的丝毫不像电影，魏翔的大男主电影还是值得敬佩的，甚至整个电影的笑料也是有的，但真的不太好沉浸。原因在于《喜剧之王》打的底子，《魔幻时刻》的骨骼，《教父》、《荒野大镖客2》补的相，整个一个缝合出来毫无自我形象的电影这就是最大的问题。加上戏剧和电影不明的界限，对于一部电影的评价来说真的不太合适。甚至最大的笑料可能是剧中导演自然光、摄影机消失、无表演的表演的艺术追求理论瞎扯之后一副卑躬屈膝的样子，让人忍俊不禁的同时又有些悲观。,2,2022-04-06 13:47:33,1,0
送你一朵小红花,帕拉,剧作很流畅，完成度也可以。但是抗癌与中国人的苦难一起讲，还要讲出正能量，就有些摇摆不定了。[B-],3,2021-01-05 23:43:03,10,0
心灵奇旅,SoraBluee,社畜完全感受不到治愈。。可恶的成年人（算盘计算器好评，Terry太好了，工作认真负责，能力强，反倒同事都在和稀泥（感觉自己心脏了(っ °Д °;)っ,3,30/12/2020 18:20,3,0
独行月球,@ouou@,非常流畅，特效也很合适，很舒服，非常好的院线商业片。我喜欢这个不是全员Happy的结局。我也喜欢女主是马丽，而不是其他美丽年轻的小花。马丽展现的干练成熟很符合年龄，符合角色，她不惊艳，但很美丽。终于有个国产电影的女性角色不是外貌美若天仙，但是因为她的工作格外美的角色了。看了都有动力努力了。就有一种这个电影全员都很用心的感觉。在现在这个时期出现，真好。,5,2022-08-03 14:23:32,61,0
送你一朵小红花,常开心常健康,选择在2020年这个caodan的年末的最后一天看小红花，大概就是对自己过去不放弃更努力生活的最好的奖励。影片开头是被两个小年轻的甜甜生活和风趣幽默的一家人而开颜，后面随着剧情推进，影院里开始不时响起抽泣声，你走进每一个抗癌群众的生活，仿佛有一种力量牵引。这部片子其实本质不是在讲抗癌，而是在讲围绕一个抗癌家庭周遭所展开的情感纽带。最后真的有被治愈。从影院出来第一件事，打了一个电话回家里，和爸妈报声平安。2021，欢迎你！,5,2020-12-31 21:55:00,273,0
唐人街探案3,柔情胡汉三,一大堆烂梗、让人不适的殴打情节和广告植入，客串多到头晕，煽情煽得脑壳痛。一星给on my way，一星给电车难题和我以为秦风动手推人了。,3,2021-02-13 18:53:17,20,0
盛夏未来,Aloysha,优点林林总总其实在我看来那就一个：选了两个有学生样的演员，照着学生样来拍。尽管没有非常具体，但至少不悬浮，在这种语境下是有可信度的。其实主要想说说主观感受啊，真的有一种被时代抛下的感觉，没去过club，没听过电音，没用过抖音。面对诚实的自己，或者说面对世界，在本片都是建立在一个未来可供君选择的语境下的，明天会更好，对于新世代来说是一定的。仿佛是话语权交接的大型现场，我，仅代表我，在电影院见证了比我更年轻的少年少女们的青春图景，出来还是挺扎心的哈哈。,3,2021-08-01 19:51:07,7,0
心灵奇旅,AGPの黄昏,很有创意，想表达的东西也很多，但感觉没有讲好，没有让人动容。,2,10/1/2022 20:42,1,0
盛夏未来,m_大民,太一般,2,2021-08-14 15:31:01,5,0
这个杀手不太冷静,給我摘朵好襯衫,虽然是翻拍，但是熟悉的开心麻花的味道。所有喜剧的内核都是悲剧，这一点诠释得很好，立意升华也不尬。作为一部不靠屎尿屁博眼球没有低俗笑话的贺岁喜剧片，我认为已经足够优秀。一星加给天才白痴梦，这才是粤语老歌在电影里的正确打开方式。,5,2022-02-05 20:49:26,2,0
心灵奇旅,奇想之夜,全程都在与我对话……暴击，哭的快窒息了谢谢让我在人生的这个阶段看到这部电影,5,27/1/2021 20:16,233,0
送你一朵小红花,早日飞升,星星全给演员们的演技，以及工作人员拍戏辛苦了。剧情没逻辑，东一榔头西一棒槌，换一批演员，情都煽不起来,3,2021-01-04 14:41:24,9,0
心灵奇旅,游牧人·芳汀,#电影院# “灵魂是压不死的，生活才会压垮你。”久违的院线佳作，但也只是短暂的心灵鸡汤，回到现实我的生活还是一地鸡毛～,4,26/12/2020 21:01,14,0
一点就到家,外苏,对标的是《中国合伙人》吗？其实是《梦想合伙人》吧(唉那种烂片我也看过)。跟童话一样，太不现实了，有极强的抽离感。尤其最后魏晋北说自己快三十岁了，剧本是00后写的吗？难道三十岁还成功就不符合现实了吗？挺遗憾的，没成为黑马也算意料之中。好在终于get到尹昉！以及，艾怡良的歌一出来好不搭嘎噢！还没消化完这首，又出来一首八三夭？？？,2,2020-10-27 23:52:00,3,0
这个杀手不太冷静,子弹飞越大吉岭,估摸着应该是春节档里娱乐性最强的一部了,3,2022-02-12 20:56:54,2,0
心灵奇旅,豆瓣用户992827,胡乱写一通最后才点题的作文,2,18/1/2021 6:17,0,0
盛夏未来,真是最重要,炒cp营销的飞起 结果这…… 陈正道你以为你是曾国祥吗 想模仿人家《少年的你》结果来了个不伦不类 中国青春片老是让观众很失望！,1,2021-07-30 12:31:55,418,0
花木兰,豆友7,难看。,2,2020-09-05 10:13:20,47,0
唐人街探案3,怎么这么可爱呀,我和老公都觉得好笑，并没有评论说的那么烂。,5,2021-02-16 22:04:51,49,0
送你一朵小红花,XXXX,刚从影院哭着出来的我，想大声的说滚蛋吧2020！千玺对角色的理解和表达的很细腻，完全就是那一类人，带入感很强。,5,2020-12-31 20:42:34,132,0
一周的朋友,Hachi 12小时前,你说你不会游泳好歹穿个救生衣再去划船吧？还在这么窄的小船上大跨步摆明了就是想掉水里😇。很多降智台词和剧情反复跟我玩尬的，我也是有病，明知道是烂片还因为赵今麦去看了，两星给赵今麦。,2,2022-06-18 17:53:36,22,0
心灵奇旅,琧婯,还挺佩服皮克斯的想象力的，旧瓶子还能装这么有想象力的新酒，然而你无产阶级爷爷早就看穿了一切。,3,13/6/2021 15:46,14,0
送你一朵小红花,🌵🌵,关于癌症群体的A主题从一家子争着卖房开始就可以论定为疫情时代下对大众心态的剥削，完全不具备现实性，真就跟片子里天台上灌鸡汤的大师一样，收钱用欺骗进行安抚。剩下一个爱情B主题可以直接对标《新不了情》，导演去学学人家港片啥叫接地气吧！同样是男性视角出发，同样是健康救赎病态的设定，情节转折都一模一样，而袁咏仪的角色多有实感啊！到您这儿女主角就成了一个直男对理想化异性想象的意淫式投射，一个毫无生命力的献祭符号（尽管创作者极力让她看起来有性格）。,2,2021-01-01 22:55:27,36,0
盛夏未来,咆哮的小清新,比预期中好。整个观影过程轻松愉悦，关于00后高中生活的描绘简单灵动，伏笔设置巧妙，答案揭晓也有效。笔触涵盖父母感情和家庭，少年成长和为家庭和桎梏作出的努力，早恋话题，酷儿与酷儿家庭等等。抖音作为出品方之一出镜率不要太高，微信，电子乐音乐节等情节元素的穿插作用无一不展现新时代其“新”。而热议的性取向话题确实有诸多提示。但整体还是过于模糊和隐晦，只靠吴磊的眼泪和描述来勾勒人物，有种说了又像没说的感觉。但又用字幕的“她”被迫否定。只能是意会+脑补，只能半遮面。就像《拥抱》的选曲，知道的人一听就懂，不知者还是不知。虽然情绪点已给到位。张子枫还是灵的，吴磊找到了适合他的角色。如果非要说它跟《盛夏光年》的关系，那就是它有着光年之外万象更迭的明媚色彩，但它也是光年的故事若真的行至如今必经的残酷必然。,4,2021-07-30 19:06:39,22,0
独行月球,悠三岁,当科幻片看经不起推敲，当喜剧片看也没那么好笑。有些割裂，但用心了也值票价。,3,2022-07-30 21:30:27,42,0
送你一朵小红花,蒋先生,看来演戏真的需要好演员（周冬雨）带，就像七月与安生里的马思纯，少年的你里的四字弟弟，换个剧情，觉得尬。,1,2021-01-01 02:49:58,253,0
唐人街探案3,同志亦凡人中文站,破案无逻辑，喜剧缺根筋，感觉这个IP可以结扎了。陈思诚用猥琐劫持了电影，好多地方看得我拳头握紧，也就是仗着大过年的观众不想较真。在这里一定要表扬我家聪聪，真没想过这世界上还有人能驾驭陈思诚的暴发户审美，把花里胡哨的县城风穿得风流倜傥不油腻，两颗星都给你~~~~~~,2,2021-02-13 18:51:16,811,0
心灵奇旅,不能乱说,比寻梦环游记差远了，感觉是一锅不知所谓的鸡汤,3,11/1/2021 10:07,9,0
送你一朵小红花,重庆全智贤,我是很现实的人。。。这种感觉太表面了，并不能打动我。。。,3,2021-01-01 11:55:25,18,0
独行月球,变远,影院有人笑我忍了，最后有人哭我就不理解了，这么烂俗的结局开局猜不到后面也猜到了，情绪是如何到的，实在不理解，马丽这角色给谁演不是演，何必用这烂剧本炒这对黄金搭档额，哎，沈腾都救不了,2,2022-08-05 02:29:00,43,0
唐人街探案3,No one see me,像是一部由片段和广告拼凑而成的电影，剧情设计浅薄俗套，请把我的票钱退给我！,2,2021-02-12 11:36:52,135,0
独行月球,二月鸟语,看似在博彩众长和致敬经典科幻电影，实则是低级的模仿，剧作的逻辑性基本可以忽略不计，不然会脑袋爆炸；喜剧性上还是没有脱离开以往的尴尬框架，好在这次换成了沈腾和马丽，通过表演化解了些许尴尬，你可以想象一下如果主角换成黄才伦将会多么灾难。泪点的渲染并没有像基于情感推进，而且通过集体性的力量强行推进煽情，你可以那一刻会被感动，但并不会怀念这种感动，轻易的感动总是留不住人心。科幻工业确实做了功课和努力，但并没有特别之处。值得一说的只有沈腾和马丽的表演了～不愧是开心麻花台柱子。,2,2022-07-29 19:32:50,98,0
盛夏未来,孔府小鱼,陈正道算是找到了一个大陆市场可接受的方法来做个LGBT青春片，把ex作为麦格芬，完全模糊掉性别的问题再去讲青春，张子枫和吴磊放在这里都很适合这个角色。,3,2021-07-31 23:51:20,2,0
心灵奇旅,Schewimmer,這……相對於這麼宏大的命題，實在太單薄了。翡翠白玉羹去掉那濃稠的味精芡，本來可以是鍋挺好的白菜豆腐湯的。不是本樂盲想把爵士抬得多高，但說起人生看開就上爵士，是不是有點太糊弄。再扣一星。,2,8/3/2021 14:26,1,0
盛夏未来,数绵羊的炸鸡,智障剧情。谁还记得主角是高中生。酒吧dj也是很牛逼的设定了哈哈！还有男主搞半天是gay？！那为什么跟女主这一把把背叛全世界的青春情侣操作？！妈的宣传死诈骗，我要是知道男主是gay 我绝对不会踏进电影院。剧情悬浮，人物设定离谱。唯一一星给比较真实的高中场景设定和配角高中生和老师们。,1,2021-07-30 21:04:54,103,0
花木兰,毒舌影评,在“迪士尼真人公主电影”这个范围里来讨论，相比《灰姑娘》、《美女与野兽》、《沉睡魔咒》、《阿拉丁》此前这几部“迪士尼真人公主电影”，《花木兰》的个性还不够鲜明吗？优点还不够突出吗？简直秒杀前面这些片，堪称迄今为止的最佳“迪士尼真人公主电影”好吧？不怕不识货、就怕货比货，拿《花木兰》跟前面这些片比比，刘亦菲扮演的花木兰难道不是创意最具突破、角色塑造最丰满、情感最细腻、表演最动人的“迪士尼公主”吗？哦，对了，顺便提一句，《花木兰》也是迄今为止唯一一部在正片里不唱歌，没有那种甜腻童话味儿、也不搞迪士尼标志性的满屏繁复华丽场景的“迪士尼真人公主电影”！就凭这些，《花木兰》难道还不够牛，不值得吹一波的吗？,5,2020-10-06 10:41:32,34,0
盛夏未来,西四小二,过于轻会显得矫情。,3,2021-10-21 00:18:09,1,0
唐人街探案3,㈠棵,真的短评不够骂 我都想写千字长评骂 剧情有多脑瘫我就不说了 就单说陈思诚从视觉语言里溢出来的对于女性的油腻和轻佻 真的根本不能再更可恶 2021年了 还能用这么低级的趣味讨好男性观众 影院里每一次因此爆发的笑声都让我感到一阵恶寒 每一个青少年被这样的影视作品引导三观都让我感到绝望 每一种艺术都需要天赋我觉得他没有 他甚至不沾边 上一部抄双瞳我没敢骂 这一部之后他再拍一部电影都该死,1,2021-02-14 04:29:41,214,0
唐人街探案3,aRE,这个IP算是玩砸了,3,2021-02-12 14:02:21,8,0
独行月球,大奎,简言之就是，又臭又长又无聊。,1,2022-08-02 05:57:33,116,0
一点就到家,声色画报,用着马爸爸的投资，呈现了国庆档最烂的特效和最没劲的故事，一部尬尬的淘宝宣传片，还不如《我和我的家乡》里任何一个短片。,2,2020-10-08 10:22:49,5,0
唐人街探案3,1234567,我觉得还行挨 笑点也可以 挺适合过年氛围的 整部剧70%都是日语哈哈哈哈（我爱日语） 啊有一点  电影售价太高了 ,4,2021-02-14 10:48:17,8,0
送你一朵小红花,cexic,演的啥玩意啊   一星高亚麟一星朱媛媛 易烊千玺为什么每句台词结尾都跟个气泡音 ,2,2020-12-31 20:24:57,4419,0
唐人街探案3,一路南南,看着还挺嗨的，就是凶手开头就猜到了有点遗憾，看了彩蛋人选对下一部挺期待的,3,2021-02-12 13:48:09,0,0
盛夏未来,CyberKnight电子骑士,导演接续了早期作品的青春甜蜜与伤痛主题。本片最出色之处就是抓住了“青春感”！国内大部分所谓“青春片”都没有拍出纯真却又茫然、热切却又多思、张扬却又敏感的气质。张子枫真是气质无敌，把青春少女的种种心思，通过一颦一笑就细腻传出。父母们不再是单纯奉献的完美形象。郝蕾饰演的角色，困于母亲、妻子等形象之中，反不如女儿敢作敢当。母女和父子关系虽然没有做过多展开，却颇令人感慨。影片中有很多非常美的场景，而且是人物关系里呈现出来的美感！几首电子乐的配乐，用得都很不错，烘托出茫然、梦幻的少年心气。有点可惜，一个是日常中学生的学习、考试，还是成了背景，不够真切，少了点痛切的青春底色。后半段两人的情感有点反复过多，显得粘滞，不够清爽。如果导演能再退开一步，从青春情感引申到人生况味，那也许就能更上层楼了。,4,2021-08-18 01:59:50,11,0
独行月球,陳奕迅所长,看的点映。最多只能给六分。本来就是冲着沈腾马丽的喜剧片来的，结果搞得喜剧片不像喜剧片，科幻片不像科幻片，剧情片又没什么剧情，但这部片的抒情差强人意，但还是一般的抒情片的套路化，最重要的一点是，为什么不改成3D？？？？我敢说这部片改成3D的话，票房至少突破20个亿。期待沈马的下一次合作。,3,2022-07-30 15:10:27,28,0
盛夏未来,驴叔,有个镜头我蛮喜欢的 女主在水里向上伸手的那里 像是从水面上伸下来一只手救她 但其实是她自己手臂的倒影 有种自我救赎的隐喻感 终究是她“自己把自己拉出了水面”以及Ming在电音节DJ台上放的两首歌 和男主最喜爱的两首歌是一样的 我第一反应还是会不会是因为男主喜欢这两首歌 Ming才选择放这两首的 但二刷更觉得应该是Ming很喜欢这两首歌 才成为了男主「最爱的歌」「最喜欢的歌」 甚至我在想 会不会他们第一次相见时 Ming就在DJ台上放着这两首歌呢,5,2021-07-31 20:22:42,422,0
这个杀手不太冷静,素衣染天香,没看过日本原版，记得也是下载了看了个开头感觉GET不到就弃了。荒诞魔幻现实主义到底不太是我的菜。而马丽的表演真的看得好腻。。好腻。。。最后还要靠着往喜剧之王跑龙套那种煽情里走出一点感动来。。。害。,3,2022-04-26 16:04:09,0,0
一点就到家,黄悦_,意外地还不错 就算前半部分太过于戏剧化（对摔来摔去这样的插科打诨很不喜欢）我也还是觉得可以给7分 关于年轻人创业梦想、关于乡村扶贫、关于和家里人的爱等等。大家都说没钱就没有快乐 但是人生的重点在于选择啊 我选择带领大家种咖啡可以造福大家 我选择放弃300百万来保留自己的梦想 仔细想想 赚钱真的没有那么重要吧。在天台跳下去吧 所有烦恼都没有了 在山顶跳下去吧 人就会飞起来 这都是选择问题。PS八三夭的片尾曲《我不想改变世界 我只想不被改变》太好听！PPS谭卓真好看！,3,2020-11-20 10:10:40,0,0
这个杀手不太冷静,叶酱,边看边想这跟魔幻时刻也太像了吧，果然在片尾看到是改编，但看完我只想再看一遍原片。那种扮演好儿子的煽情戏码真的太多余了。,2,2022-02-03 22:30:18,70,0
一点就到家,zephyrus,虽然终极目的还是为了梦想、为了成功、为了财富，灌了很多鸡汤也喊了不少口号，但喜欢里面年轻人该有的面貌，还没完全被世俗绑架的那种精气神。主题有一丝丝像《哪啊哪啊神去村》，乡野的治愈远超钢铁丛林所谓的“梦”。还有就是一些喜剧部分抖机灵抖到我心坎儿上了，开篇第一个“马”的包袱如果没在上班时间去互联网摸鱼摸过几年绝对写不出来。,4,2020-10-31 20:48:42,1,0
送你一朵小红花,张屋用的老婆,配角比主角出彩太多了,2,2021-01-01 07:44:40,124,0
送你一朵小红花,不饿霸,戏剧学院表演课考试，有一种即兴表演，老师抓出一男一女，临时给一个题目，立刻表演。“地主和丫鬟”等。这部电影的毛病就在于没有核心事件，是由许多小品般的即兴表演组成。“聚会上尬聊女孩”、“街头表白女孩”、“吃饭时跟爸妈的一次争吵”、“火车上抢救生病女孩”。所有矛盾冲突都是临时找的，人物漫无目的碰撞，本质上不是戏剧。,2,2021-01-02 15:58:36,35,0
独行月球,20个小明≯,算是开心麻花作品序列里工业化完整度最高的一个，做到了短板的地方没之前那么离谱，但整体还是有点浅……看得出买配乐版权应该没少花钱……,3,2022-07-31 17:49:58,8,0
花木兰,雁字回时,这煞笔迪士尼，总共逗笑了我三回。第一回是巩俐扔飞镖扎在木兰裹胸上，第二回是巩俐玩女权帮着挡了一箭，第三回是反派射了一箭让皇上给接住回头反杀了。迪士尼是从哪找来了这么个活宝编剧团队，真有你的，给我气笑了。一星不送。,1,2020-09-05 02:50:04,77,0
一点就到家,T.V.Zoe ி,各方面都做得很好，最出彩的应该是剪辑节奏一直控制住观众了。不过整个片子都是刻板印象，就挺没劲的了。,3,2020-11-14 16:39:55,0,0
一点就到家,Jafe,简单点说，就是不好看。,2,2020-12-07 10:44:00,2,0
这个杀手不太冷静,坐等1900,魏翔看得出是憋着劲在演的 剧里剧外都是终于有机会当男一 配乐的那首粤语歌很好听 完全反应了小人物的心声,4,2022-04-03 11:33:18,1,0
送你一朵小红花,酒酿甜蛋羹,这分是怎么打的呀……好尴尬，也就5-6分的感觉吧,3,2021-01-01 12:24:54,15,0
心灵奇旅,梦游者,不明白为何评分这么高，感觉内容很空泛，情节枯燥艰涩，关于灵魂什么的对于我这种唯物主义者感觉很难以下咽……,1,1/1/2021 22:54,3,0
花木兰,大山楂丸,"拍的很无聊。为什么要给木兰附加""气“这样的magic，这种设定减弱了木兰这个人物本身的魅力，变成了一个非常俗气的”超级英雄“。",3,2020-09-10 07:26:25,6,0
花木兰,华盛顿樱桃树,就也是不至于这么低的分吧，可以电影是电影吗？节奏飞快，价值上得很突然。所以今年是女性大年，各种题材和类型的。天仙太美了，感叹！,3,2020-09-12 20:53:08,2,0
一周的朋友,qiaoqiaoke,因为喜欢演员，所以看的。这里沈月的性格确实显得湘之有些沉闷。这是警示片吧！1、不会游泳别下水；2、没事去学个游泳吧，关键时刻可自救。也是爱情片：1、爱你的人，不管在何时都会再次爱上你。,4,2022-08-09 20:52:05,0,0
这个杀手不太冷静,zhang 2nd,含腾量为0的麻花喜剧，居然意外得很好笑很好看，还致敬了不少经典电影，戏精上身的魏翔这次有突破，扎起小辫子有低俗小说中约翰特拉沃尔塔既视感。有几段戏非常出彩，接连爆笑，是编剧和演员的出色配合演绎。一个看似非常扯淡胡闹的剧本，有现在的喜剧效果是绝对超常发挥了。,4,2022-02-03 13:41:41,5,0
这个杀手不太冷静,Chain,片名抄《这个杀手不太冷》或者说蹭吧，剧情抄《魔幻时刻》或者说翻拍吧。笑点的确有，但是很尬。表情太用力，因为是第一次演男主角。,2,2022-04-15 12:54:54,0,0
一点就到家,#五斗宁折腰#,只能说是不让人特别反感的中国喜剧吧，不像开心麻花把所有的笑点都放在性别刻板印象里而已。但是剧情很弱、人物单调刻板、节奏很慢、也不是很好笑。从他们俩回家的时候我就在想，你们啥时候卖茶叶啊？没想到居然是去卖突然出现的咖啡……就感觉前面的普洱之乡的伏笔仿佛是在逗我。初中语文老师的评价送给这个电影：有伏笔就要有回应。【小羊自己的评价送给这个电影：挖坑要埋！】但是支付宝到账一百万那个铃声我还是很想要。,2,2020-11-13 23:49:14,5,0
花木兰,幼儿园复读生,不要为了黑而黑，精彩算不上，但也算不上大烂片，都客观点哈,3,2020-09-11 09:11:18,6,0
唐人街探案3,手机用户6557,5.6分不至于不至于，笑点低俗不是这一部才有的吧？王宝强见色起意的形象也不是这一部才塑造的吧？唯一导致低分的理由大概是因为陈思诚布局太大，一部电影要表达的东西太多，甚至想要去表达人类命运共同体和战争带给普通百姓的毁灭性伤害，导致破案推理过程被削弱，会让人觉得没有前两部那么惊艳。但整个唐探宇宙的布局，包括本案的想法以及表达的内容我觉得陈思诚依然是不可多得的电影人才。但是中间一些人物和情节大可不必加上，比如泰国侦探，比如跳舞援助刘昊然的那些人，比如那些Q，作用不大。,4,2021-03-09 21:27:35,20,0
唐人街探案3,桃桃林林,虽然评价不太行，但其实这片在类型上，还是有不少想法，而且执行得也不算糟糕。,3,2021-07-16 21:37:42,24,0
心灵奇旅,DreamReaver,赞美当下、肯定世俗生活、强调生命体验的重要性——同样以爵士乐为底，堪称是一剂针对《爆裂鼓手》以及将其中的成王败寇逻辑奉为圭臬的丛林法则崇拜者的药方，即使会被看作是鸡汤安慰剂，但内核仍然深得我心。把朴素哲学理念用华丽概念+通俗故事包装起来，再润物细无声地层层拆开，是皮克斯看家本领，对Pete Docter而言也是驾轻就熟了。画风创意无需更多赞美（纽约的现代艺术环境，的确适合线条风灵魂会计师一展身手），但此次对灵魂学院的宏大设定没有更多延展，更多集中在“讲道理”上。配乐又是 Trent Raznor & Atticus Ross，真爱了。,5,26/12/2020 16:14,20,0
盛夏未来,福所倚,预告片是全片中最好看的部分🍵心疼妹妹呜呜呜 吴磊真的有点油了。,2,2021-07-30 12:02:25,179,0
盛夏未来,徐子信,全世界最好看的青春片！最美好的光影，最动人的配乐，最纯粹的爱。男生没有装逼滥情油腻，那么温暖阳光细腻；女生没有做作矫情，那么勇敢可爱。情节前半段有趣还流畅，后半段惊喜且深刻，演员表演都很自然生活化，剪辑也保持陈导一贯悬疑片的风格化，它值得更好的成绩。,5,2021-08-01 19:41:49,72,0
花木兰,天蝎小猪,简直不敢相信真的有这么难看 全片刘亦菲姐姐只有一个表情 最后又扯嘴又皱眉不知道是想表现什么 里面每个人的表演都像npc 皇帝特别像个假人 全片透着一股粗制滥造感 人少没气势 景非常假 凤凰像没有毛的风筝 打戏跟闹着玩一样 单于像没长大的小孩 厉害得令人闻风丧胆的witch 一支箭就没了 遗言甚至说不了一段话 我终于能理解吐槽贴里的每一句话 真的不必要如此体现男女不平等 要多看两遍动画版洗洗眼了 本来觉得一颗星确实有点太低 但两颗星真的不值得 特别不配我这么久的期待 我的花木兰不是这样的😠,1,2020-09-05 11:14:29,66,0
独行月球,斗瓣,剧情稀碎，你说独行月球吧，多凝重啊，深度多高啊，你整个袋鼠，你独啥啊，还叫什么独孤月，别碰瓷人金庸了；好好的爱情线最后也啥也没有，忽然间救全人类了，你碰瓷流浪地球干嘛啊…就这种水平真就可以不拍了，除了剧情有问题，其他更是糟糕；说起来那个今天也是元气满满的一天，你首尾呼应这个干嘛啊，月球上哪一天啊，是14天，还是一天啊；小奇怪的点，举一个例子，最后两个盒饭，人女演员的那个角色拿错了不知道换吗？你把人角色当傻子，还是把观众当傻子？,1,2022-08-09 14:22:31,49,0
花木兰,╒評訉王孖ゞ,另类童话花木兰，适合带小朋友一起观看。大场景还是很赞的。,4,2020-09-04 23:42:39,44,0
一点就到家,小郭的书影档案,有一种情节设置都是在走过场的感觉,2,2020-12-02 23:51:21,1,0
唐人街探案3,victor,负分电影。整部电影充斥着物化女性、低俗玩笑、广告植入、佛棍基督棍思想、刻意煽情、卖弄哲学，毫无剧情可言，喜剧片侦探片它通通不配，电影它都不配，就是哗众取宠，滑天下之大稽！如今此等电影竟能过审，还能在春节档上映，收获如此的票房，为中国电影行业感到悲哀，为被鸩毒颇深的人民悲哀，这就是娱乐至死！,1,2021-02-13 02:31:29,307,0
盛夏未来,珍珠鼠崽,我不觉得这是青春片诶，也不是高考片，跟《少年的你》那类没有一丝相似。这是《蓝色大门》《盛夏光年》《女朋友男朋友》的那种感觉。xyz在白日的夜店送cc那份礼物，xyz一个人在家最大声听的歌，在音乐节那些光怪陆离的光影片段……爱而不得的故事啊，如果你爱的人也爱着你，此刻就是未来。,4,2021-08-07 22:53:35,28,0
独行月球,🪐丧甜治多心,不知道为什么我总是一直出戏。煽情太重,3,2022-07-31 22:15:53,4,0
花木兰,Chatoyant,看完了花木兰，只想说，这片子没有那么烂，6分还是有的。之所以很多人觉得烂的原因，1.没有找准定位，你说不符合史实，胡乱改编，那好，试问这部电影的拍摄方，投资方是谁，版权归谁？答案是迪士尼。花木兰是迪士尼公主系列，迪士尼是什么？童话。这本身就是基于故事改编的再创造，它为什么要符合史实，为什么要现实？2.美国那么多个人英雄主义电影你们都觉得可以接受，为什么花木兰这一女性个人英雄主义不能接受呢？非要跟纪录片一样的拍法？毒液不也很扯，漫威DC哪个系列没有主角光环？速度与激情那么主角光环的电影，不也一片叫好。3.如果真的要说符合逻辑，符合现实。那你们一开始就应该喷动画版，木须龙的存在。现实中有这玩意？4.花木兰电影不是根据木兰辞或者历史故事改编的，而是根据人迪士尼自己的动画片改编的。,4,2020-09-14 13:35:38,9,0
独行月球,同志亦凡人中文站,纯粹是觉得中国科幻片后继有人，尤其那个一人一鼠飞跃银河的画面，太有想象力了！让我不懂的是这片跟爱情有毛关系啊，马蓝星自始至终爱过独孤月吗？造神运动下的自我感动好好笑哦...,4,2022-09-09 11:35:07,34,0
心灵奇旅,Lottie,皮克斯的想象力一绝，真的是极度治愈的一部电影，缓解了最近的执念和焦虑。“Spark”可以是秋日里落下的叶子、是冬日照进地板的阳光、是在城市里散步吹风、是可以去做自己喜欢的事。谁说人生只有追寻意义和达成目标才有价值呢？来地球一次，最重要是好好感受过程，感受爱、感受生活、感受快乐。,5,2/1/2021 23:44,49,0
花木兰,fina,巩俐代表的是很有能力却没有出头之日的女性，或许是因为她不够勇敢坚定的接纳自己做自己。但是刘亦菲演的花木兰在那个时代做到了，这是一部鼓励女性独立自我的童话电影，用中国文化去要求，有点严格了,4,2020-11-16 01:53:46,18,0
